日付,始値,高値,安値,終値,13週平均,26週平均,VWAP,出来高,13週平均,26週平均,売残,買残,倍率
20111216,     1857.5,       1870,       1785,       1830,    1850.57,    1753.07,         --,       18859800,    23953753.84,    28089738.46,           4410,           2014,       0.46
20111209,       1775,       1860,     1767.5,       1825,    1844.03,    1739.32,         --,       24884000,    24523861.53,    28572946.15,           3688,           1992,       0.54
20111202,       1785,     1832.5,       1740,     1757.5,    1840.96,    1729.51,         --,       26493200,    25333569.23,    28331476.92,           4147,           3495,       0.84
20111125,       1875,     1907.5,       1775,     1782.5,    1836.92,    1721.63,         --,       11960600,    25130415.38,    28042307.69,           5919,           2341,        0.4
20111118,       1880,     1927.5,       1830,       1870,    1825.38,    1713.65,         --,       19780200,    25904138.46,    28208515.38,           8302,           1409,       0.17
20111111,       1960,     1987.5,       1820,       1865,    1810.57,    1702.88,         --,       24025600,     26287692.3,    28023107.69,           7841,           1957,       0.25
20111104,     1967.5,       2015,     1887.5,       1960,    1796.53,    1693.94,         --,       21056800,    29008830.76,    28005530.76,          10157,           1132,       0.11
20111028,       1915,       1990,       1865,       1990,    1777.11,    1681.73,         --,       24271800,    31833738.46,    27517415.38,          11058,            798,       0.07
20111021,       1860,       1930,     1817.5,     1882.5,    1758.65,    1665.57,         --,       24855400,    34092923.07,    27087653.84,           6786,            976,       0.14
20111014,       1830,     1877.5,     1742.5,       1850,    1733.07,     1652.4,         --,       27648000,       34068800,    26791776.92,           7044,            927,       0.13
20111007,       1805,     1837.5,     1772.5,       1790,    1714.03,    1640.48,         --,       24744800,    33484538.46,    26390469.23,           6267,           1157,       0.18
20110930,     1827.5,     1982.5,     1762.5,     1817.5,    1700.96,    1632.21,         --,       40344200,    33445461.53,    26927753.84,           7898,           1143,       0.14
20110922,     1777.5,     1857.5,     1757.5,     1837.5,    1681.34,    1619.13,         --,       22474400,    32132384.61,    26633169.23,          10432,           1022,        0.1
20110916,     1787.5,     1832.5,       1705,       1745,    1655.57,    1608.84,         --,       26271200,    32225723.07,     26918192.3,           9120,           1397,       0.15
20110909,       1670,     1807.5,       1640,       1785,    1634.61,    1602.69,         --,       35410200,    32622030.76,    27526815.38,          12443,            900,       0.07
20110902,       1635,       1740,     1612.5,       1705,    1618.07,    1597.78,         --,       23852200,    31329384.61,    27041238.46,           9563,            810,       0.08
20110826,       1675,       1695,       1620,     1632.5,    1606.34,    1597.88,         --,       22019000,       30954200,    27128146.15,           7130,           1291,       0.18
20110819,     1717.5,       1740,     1632.5,     1677.5,    1601.92,       1600,         --,       24766400,     30512892.3,     27002092.3,           7798,           1033,       0.13
20110812,       1700,       1750,     1607.5,     1682.5,    1595.19,    1602.01,         --,       59400400,    29758523.07,    26938253.84,          10727,            951,       0.09
20110805,     1742.5,     1777.5,     1612.5,     1707.5,    1591.34,    1601.44,         --,       57780600,    27002230.76,    25687376.92,           8958,            871,        0.1
20110729,     1552.5,       1780,     1537.5,       1750,    1586.34,    1601.15,         --,       53641200,     23201092.3,    24361515.38,          18529,           1481,       0.08
20110722,     1592.5,       1600,       1510,       1550,     1572.5,    1594.23,         --,       24541800,    20082384.61,    23026384.61,           2997,           2727,       0.91
20110715,       1620,       1625,     1567.5,     1602.5,    1571.73,    1593.26,         --,       20052600,    19514753.84,    22794784.61,           3456,           1932,       0.56
20110708,       1585,       1645,     1547.5,       1620,    1566.92,    1591.34,         --,       24236800,       19296400,    22642661.53,           5158,           1602,       0.31
20110701,     1480.5,     1572.5,       1468,     1562.5,    1563.46,    1588.36,         --,       23274200,    20410046.15,    22284661.53,           3173,           2380,       0.75
20110624,       1435,     1507.5,       1413,     1502.5,    1556.92,    1586.05,         --,       23687800,    21133953.84,    21781961.53,           2598,           3465,       1.33
20110617,       1535,     1537.5,     1460.5,     1472.5,    1562.11,    1587.01,         --,       31423200,    21610661.53,    21931215.38,           2439,           4013,       1.65
20110610,       1545,       1605,     1527.5,       1570,    1570.76,    1584.92,         --,       18605800,       22431600,    21789946.15,           4358,           2000,       0.46
20110603,     1572.5,     1587.5,       1535,     1552.5,     1577.5,    1580.03,         --,       18974800,     22753092.3,    22074815.38,           4021,           2335,       0.58
20110527,     1572.5,       1590,       1530,       1575,    1589.42,    1576.44,         --,       16282000,     23302092.3,    21929369.23,           4583,           1886,       0.41
20110520,     1627.5,     1637.5,     1562.5,       1590,    1598.07,    1571.61,         --,       14959600,     23491292.3,    22042323.07,           4718,           1833,       0.39
20110513,       1645,     1662.5,       1575,     1632.5,    1608.84,    1566.48,         --,       23568600,    24117984.61,    22302561.53,           6096,           1581,       0.26
20110506,       1640,     1652.5,     1602.5,     1642.5,    1611.53,    1557.44,         --,        8365800,    24372523.07,    22375753.84,           5879,           2571,       0.44
20110428,       1535,     1582.5,     1532.5,       1570,    1615.96,    1545.05,         --,       13098000,    25521938.46,    22803053.84,           5879,           2571,       0.44
20110422,     1557.5,       1580,     1522.5,       1540,    1615.96,     1532.8,         --,       17162600,    25970384.61,       23484700,           4914,           2636,       0.54
20110415,     1577.5,       1595,     1517.5,       1540,     1614.8,    1524.86,         --,       17214000,    26074815.38,    23748715.38,           4876,           2742,       0.56
20110408,       1495,       1590,     1481.5,       1575,    1615.76,    1514.94,         --,       38714200,    25988923.07,    24365069.23,           6320,           2554,        0.4
20110401,       1550,       1565,       1472,     1477.5,    1613.26,    1503.73,         --,       32685000,    24159276.92,     24267592.3,           4884,           3853,       0.79
20110325,     1562.5,       1585,     1522.5,       1570,    1615.19,     1499.3,         --,       29885000,    22429969.23,    23836546.15,           5524,           2748,        0.5
