日付,始値,高値,安値,終値,13週平均,26週平均,VWAP,出来高,13週平均,26週平均,売残,買残,倍率
20111230,     1235.5,     1272.5,     1215.5,     1250.5,    1247.73,    1245.59,         --,        5277600,    12576276.92,    19076315.38,         970600,        4798600,       4.94
20111222,     1249.5,       1291,       1211,       1246,    1231.73,    1250.09,         --,        6802800,    13560815.38,    19372584.61,        1119600,        4817800,        4.3
20111216,     1265.5,       1271,     1182.5,     1241.5,    1212.34,    1255.25,         --,        8910600,    14105846.15,    19897276.92,        1068600,        4991200,       4.67
20111209,     1301.5,     1317.5,       1221,       1255,    1201.46,    1263.38,         --,       11052400,    15552723.07,    20280407.69,        1063200,        4794000,       4.51
20111202,     1212.5,       1305,     1205.5,       1297,    1190.19,     1270.8,         --,       12086000,    16318830.76,     21396192.3,        1071400,        4506200,       4.21
20111125,     1343.5,       1349,       1181,     1190.5,    1186.19,    1274.28,         --,       11153600,    16451769.23,    21539315.38,         901800,        4861400,       5.39
20111118,       1415,       1422,     1322.5,     1348.5,    1189.07,    1281.48,         --,        9800000,     17158092.3,    21755615.38,        1341000,        4092200,       3.05
20111111,     1362.5,       1400,     1343.5,       1394,    1182.69,    1281.71,         --,       16821600,    18342184.61,       22291500,        1624200,        3732200,        2.3
20111104,       1350,     1380.5,       1255,       1343,    1171.03,     1279.9,         --,       20787600,    20131046.15,    22345553.84,        1423200,        4426800,       3.11
20111028,       1114,       1375,       1109,     1355.5,    1163.15,     1281.9,         --,       20742600,    22673784.61,       21911500,        1801800,        4671800,       2.59
20111021,     1150.5,       1179,     1082.5,       1092,    1162.34,    1285.57,         --,       11283000,    23658123.07,    21814076.92,        1517600,        6345400,       4.18
20111014,     1117.5,     1177.5,     1111.5,       1132,    1191.07,    1296.59,         --,       14988200,    24439707.69,       22098500,        1714400,        6058400,       3.53
20111007,     1017.5,       1075,      979.5,       1075,    1218.15,    1304.86,         --,       13785600,    25382907.69,    22275384.61,        1821400,        6642000,       3.65
20110930,       1005,     1082.5,      970.5,     1042.5,    1243.46,    1316.59,         --,       18076600,    25576353.84,     22755492.3,        1624000,        7097200,       4.37
20110922,       1088,       1114,        991,        994,    1268.46,    1333.57,         --,       13888200,    25184353.84,    23168284.61,        1622200,        7109000,       4.38
20110916,     1097.5,     1130.5,       1010,       1100,    1298.15,    1350.57,         --,       27720000,    25688707.69,    23765146.15,        1946200,        6860000,       3.52
20110909,       1235,     1268.5,     1102.5,     1108.5,     1325.3,    1361.34,         --,       21011800,     25008092.3,    24474761.53,         958600,        6831600,       7.13
20110902,     1236.5,       1303,       1229,       1245,    1351.42,    1372.59,         --,       13814200,    26473553.84,    25289784.61,        1376400,        6274000,       4.56
20110826,       1275,     1293.5,     1185.5,       1228,    1362.38,    1381.11,         --,       20335800,    26626861.53,    26729530.76,        1184000,        6358600,       5.37
20110819,     1262.5,     1355.5,       1246,     1265.5,    1373.88,    1383.63,         --,       25193200,    26353138.46,    27350476.92,        1549000,        6064600,       3.92
20110812,       1220,     1284.5,       1100,     1242.5,    1380.73,    1385.73,         --,       40076800,    26240815.38,    27762638.46,        1419400,        6627800,       4.67
20110805,       1374,       1381,       1148,     1240.5,    1388.76,    1385.28,         --,       53843200,    24560061.53,       27406800,        1723400,        7047800,       4.09
20110729,     1479.5,       1530,     1344.5,       1345,    1400.65,    1381.34,         --,       33539000,    21149215.38,    27188330.76,        1674200,        5737400,       3.43
20110722,       1471,     1527.5,       1440,     1465.5,     1408.8,    1373.82,         --,       21443600,    19970030.76,    27401661.53,        2401400,        4995400,       2.08
20110715,       1408,     1499.5,       1397,       1484,    1402.11,    1353.75,         --,       27249800,     19757292.3,    28161953.84,        2683200,        4926000,       1.84
20110708,       1390,       1404,       1350,       1404,    1391.57,    1333.17,         --,       16300400,    19167861.53,    28258084.61,        1880600,        5988200,       3.18
20110701,     1380.5,     1415.5,     1353.5,     1367.5,    1389.73,    1312.92,         --,       12980600,    19934630.76,    28065423.07,        2238600,        5747800,       2.57
20110624,     1450.5,       1459,     1351.5,       1380,    1398.69,    1294.36,         --,       20444800,    21152215.38,    27959361.53,        2318200,        5244400,       2.26
20110617,       1448,     1494.5,       1400,       1453,       1403,    1275.65,         --,       18872000,    21841584.61,    27990776.92,        2603000,        4468400,       1.72
20110610,     1376.5,       1520,     1376.5,       1448,    1397.38,    1254.25,         --,       40062800,    23941430.76,    28566230.76,        2738400,        4473600,       1.63
20110603,     1379.5,     1428.5,     1372.5,     1387.5,    1393.76,    1229.92,         --,       15807200,    24106015.38,    27865323.07,        2535600,        5428800,       2.14
20110527,     1349.5,     1382.5,       1299,     1377.5,    1399.84,     1206.8,         --,       16777400,       26832200,     27638592.3,        2747400,        6114200,       2.23
20110520,     1344.5,     1387.5,     1272.5,     1354.5,    1393.38,    1184.44,         --,       23733000,    28347815.38,    27517630.76,        2524000,        6824200,        2.7
20110513,     1397.5,       1406,       1315,       1347,    1390.73,    1162.15,         --,       18227000,    29284461.53,    27254276.92,        2728400,        6319600,       2.32
20110506,     1444.5,     1464.5,       1395,       1395,     1381.8,    1141.11,         --,        9502200,    30253538.46,    27517876.92,        2872400,        5638000,       1.96
20110428,       1399,       1457,     1390.5,       1451,    1362.03,    1116.11,         --,       18209600,    33227446.15,    27892676.92,        2872400,        5638000,       1.96
20110422,       1365,       1382,     1291.5,     1378.5,    1338.84,    1086.01,         --,       18678000,     34833292.3,    27519007.69,        2940200,        6009400,       2.04
20110415,       1372,       1407,     1307.5,       1347,    1305.38,     1058.9,         --,       19587200,    36566615.38,    27148446.15,        2819000,        5848000,       2.07
20110408,       1498,       1500,     1325.5,       1380,    1274.76,    1032.76,         --,       26268400,    37348307.69,    26758330.76,        2953000,        5655000,       1.92
20110401,     1415.5,       1510,       1373,       1484,    1236.11,     1007.5,         --,       28809200,    36196215.38,    26200776.92,        3530400,        4539400,       1.29
20110325,       1420,       1477,     1355.5,       1436,    1190.03,     979.21,         --,       29406600,    34766507.69,    25665438.46,        3463800,        3657800,       1.06
